dataset,variant,seed,dcr,pairwise_correlation_diff,mae,mse,rmse,r2
obesity_reg,paft_graph_orders,42,0.719,0.577760193338913,17.106935288485335,491.4331158172941,22.168290773474038,0.3030414180932942
obesity_reg,paft_graph_orders,43,0.499,0.5701548210685989,14.756114951607058,359.8704623964496,18.97025203829537,0.48124346824071473
obesity_reg,paft_graph_orders,44,0.526,0.5774670822145686,15.742616804147271,389.7327631885447,19.74165046769253,0.43913563317576654
obesity_reg,paft_graph_orders,45,0.559,0.562930499119476,17.540758655719582,504.0529119913911,22.451122733426743,0.20443216799314345
obesity_reg,paft_graph_orders,46,0.563,0.5937683864004294,16.32012002423918,423.0023871782544,20.56702183541055,0.3766152163578471
