dataset,variant,seed,dcr,pairwise_correlation_diff,accuracy,f1,precision,recall,auc_roc
compas,paft_graph_orders,42,0.702,0.5884853653986001,0.540719696969697,0.5420207743153919,0.5106761565836299,0.5774647887323944,0.5719864806009581
compas,paft_graph_orders,43,0.733,0.5822721744159242,0.5643939393939394,0.5576923076923077,0.5340699815837937,0.5835010060362174,0.5769446734071693
compas,paft_graph_orders,44,0.782,0.5543946003510968,0.5672348484848485,0.5112299465240642,0.545662100456621,0.48088531187122735,0.5564244141053836
compas,paft_graph_orders,45,0.71,0.5157459729102649,0.6183712121212122,0.594159113796576,0.594758064516129,0.5935613682092555,0.645961637445424
compas,paft_graph_orders,46,0.777,0.5405419818321469,0.5369318181818182,0.4572697003329634,0.5099009900990099,0.41448692152917505,0.5826731408126757
