dataset,variant,seed,dcr,pairwise_correlation_diff,accuracy,f1,precision,recall,auc_roc
anxiety,paft_graph_orders,42,0.579,0.42322109640948896,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.8346475560144766
anxiety,paft_graph_orders,43,0.571,0.4224537235119888,0.725909090909091,0.725909090909091,0.725909090909091,0.725909090909091,0.853751428448796
anxiety,paft_graph_orders,44,0.552,0.4360570162433094,0.6518181818181819,0.6518181818181819,0.6518181818181819,0.6518181818181819,0.8103723982483039
anxiety,paft_graph_orders,45,0.597,0.44905949642052045,0.6595454545454545,0.6595454545454545,0.6595454545454545,0.6595454545454545,0.8186290609049577
anxiety,paft_graph_orders,46,0.679,0.4232602479354769,0.7504545454545455,0.7504545454545455,0.7504545454545455,0.7504545454545455,0.8757798096097217
